query_id,num_docs,fidelity_tau,weighted_fidelity
10155,9,0.611111111111111,0.6786716229485202
10156,10,0.4666666666666666,0.6996191422420931
10157,10,0.1111111111111111,-0.039606196089057494
10158,6,0.06666666666666665,-0.03809523809523824
10159,10,0.28888888888888886,0.4377756702644929
10160,8,-0.42857142857142855,-0.5981478005131092
10161,7,-0.14285714285714288,-0.21854912764003678
10162,8,0.2857142857142857,0.3037356861272762
10163,8,-0.2857142857142857,-0.5000312871534945
10164,10,0.4222222222222222,0.5640157160276387
10165,9,0.0,0.28291134801514944
10166,7,0.7142857142857143,0.8518518518518519
10167,8,0.2857142857142857,0.37500782178837366
10168,9,0.5,0.4897601346612428
10169,10,-0.24444444444444444,-0.31006036520194513
10170,8,-0.14285714285714285,-0.19804768162192593
10171,8,0.5714285714285714,0.7998873662474187
10172,9,0.1111111111111111,0.02426707813157525
10173,7,0.5238095238095238,0.7542087542087542
10174,2,1.0,1.0
10175,5,0.6,0.7700729927007298
10176,7,0.23809523809523814,0.2828282828282828
10177,8,0.07142857142857142,-0.1627557724798196
10178,9,-0.3888888888888889,-0.5715037172113898
10179,9,0.0,-0.008381259643708873
10180,9,0.3888888888888889,0.1377472296254734
10181,9,0.7777777777777778,0.7951150231449011
10182,9,-0.2777777777777778,-0.4387887501753401
10183,7,-0.33333333333333337,-0.3847566574839302
10184,9,-0.5,-0.6439893393182776
10185,9,0.3333333333333333,0.5870388553794361
10186,10,0.022222222222222223,-0.023017055803941006
10187,7,0.33333333333333337,0.10437710437710435
10188,8,0.6428571428571428,0.7477003942181341
10189,7,0.5238095238095238,0.6914600550964186
10190,10,0.3333333333333333,0.39898237215673876
10191,8,0.0,-0.20130154558538252
10192,9,0.5,0.6843526441296115
10193,10,-0.37777777777777777,-0.48561622183082676
10194,10,0.19999999999999998,0.4429390778124012
10195,9,-0.05555555555555555,0.24863234675270024
10196,10,0.28888888888888886,0.5641662526908429
10197,10,0.3333333333333333,0.6125938972436737
10198,9,0.611111111111111,0.752314490110815
10199,7,0.33333333333333337,0.4993878175696357
10200,8,0.07142857142857142,0.08491333458481938
10201,9,0.5,0.6254558844157665
10202,6,-0.06666666666666665,-0.23265306122448975
10203,8,0.14285714285714285,0.34403353982854634
10204,9,0.4444444444444444,0.23681441997475078
10205,10,-0.28888888888888886,-0.49597314425928424
10206,8,0.21428571428571427,0.44759401789625175
10207,9,0.2222222222222222,0.5312105484640203
10208,9,0.2222222222222222,0.39530439051760424
10209,9,-0.2777777777777778,-0.36011362042362194
10210,10,0.022222222222222223,0.016348281623989463
10211,9,0.5,0.6791099733482957
10212,7,0.33333333333333337,0.18258340985613714
10213,10,0.1111111111111111,0.10051333002152679
10214,9,0.16666666666666666,-0.020164118389676015
10215,8,0.0,-0.10418622113760075
10216,8,0.6428571428571428,0.6856266816845002
10217,5,-0.39999999999999997,-0.46350364963503665
10218,9,-0.1111111111111111,-0.21794781876841063
10219,6,0.4666666666666666,0.5605442176870749
10220,10,0.8222222222222221,0.8792695961101328
10221,10,0.7777777777777777,0.8931791837902121
10222,10,0.37777777777777777,0.17451715365277207
10223,8,0.42857142857142855,0.5269382391590013
10224,9,0.2222222222222222,0.222752139149951
10225,9,0.2777777777777778,0.28508556599803625
10226,6,0.3333333333333333,0.5156462585034014
10227,8,0.42857142857142855,0.6629122082472936
10228,10,-0.37777777777777777,-0.45434975688328894
10229,10,0.19999999999999998,0.05360610576705955
10230,8,-0.21428571428571427,-0.32682560540642003
10231,5,0.0,0.0
10232,6,0.06666666666666665,-0.06802721088435379
10233,9,0.5555555555555556,0.750771496703605
10234,7,0.33333333333333337,0.45576981940618305
10235,9,0.2222222222222222,0.043414223593772
10236,6,0.8666666666666666,0.8639455782312926
10237,9,0.2777777777777778,0.5221279281806706
10238,6,0.2,0.0503401360544218
10239,9,0.5,0.6179513255716089
10240,9,-0.05555555555555555,-0.21407280123439482
10241,9,0.6666666666666666,0.836793379155562
10242,9,0.5555555555555556,0.4329499228503296
10243,6,0.06666666666666665,-0.006802721088435278
10244,7,0.33333333333333337,0.2702785430058157
10245,9,0.4444444444444444,0.5270023846261749
10246,9,0.16666666666666666,0.3016552111095527
10247,8,0.21428571428571427,0.4358300481822163
10248,6,0.9999999999999999,1.0
10249,3,-0.33333333333333337,-0.36363636363636354
10250,8,-0.07142857142857142,-0.06025905763093668
10251,7,0.04761904761904762,0.28558310376492185
10252,5,0.19999999999999998,0.45255474452554734
10253,7,0.14285714285714288,-0.003826140189776603
10254,8,0.21428571428571427,0.07039609536324398
10255,8,0.2857142857142857,0.4394593579876104
10256,6,0.2,0.417687074829932
10257,7,0.23809523809523814,0.4643403734312825
10258,9,0.2777777777777778,0.402914153457708
10259,9,0.2777777777777778,0.4996493196801796
10260,9,0.6666666666666666,0.7479309861130594
10261,10,0.3333333333333333,0.4275391771665989
10262,9,0.05555555555555555,0.3418256417449853
10263,10,0.4222222222222222,0.5968327086061811
10264,8,-0.07142857142857142,-0.1789625179901131
10265,9,0.1111111111111111,0.32992004488708093
10266,9,0.1111111111111111,-0.06719034927759847
10267,10,0.15555555555555553,0.15714522271899334
10268,6,0.3333333333333333,0.2802721088435374
10269,7,-0.14285714285714288,-0.1619222528313437
10270,9,0.1111111111111111,0.08188385467807545
10271,8,0.3571428571428571,0.5008447531443588
10272,9,0.611111111111111,0.4226399214476084
10273,6,-0.4666666666666666,-0.38231292517006815
10274,8,0.4999999999999999,0.6701082535510918
10275,9,0.5,0.7168957778089494
10276,9,-0.1111111111111111,-0.11302426707813171
10277,8,0.5714285714285714,0.5805018459420563
10278,10,0.06666666666666667,0.40982101190745013
10279,7,-0.5238095238095238,-0.5965717783899603
10280,6,-0.4666666666666666,-0.5319727891156463
10281,9,0.5,0.6411488287277317
10282,10,-0.4666666666666666,-0.5358201990094686
10283,7,0.5238095238095238,0.7151821242730333
10284,7,0.14285714285714288,0.3425160697887969
10285,9,0.2777777777777778,0.253050918782438
10286,6,0.3333333333333333,0.14965986394557837
10287,9,0.3333333333333333,0.6480572310281948
10288,9,-0.2222222222222222,-0.34976855098891846
10289,9,0.05555555555555555,0.3029877963248703
10290,9,0.5555555555555556,0.6260695749754525
10291,4,-0.3333333333333334,-0.43999999999999995
10292,9,-0.3333333333333333,-0.21942067611165655
10293,9,0.1111111111111111,0.34577079534296534
10294,9,-0.3888888888888889,-0.29539556740075756
10295,6,-0.06666666666666665,-0.017687074829931985
10296,8,0.07142857142857142,0.4431512420999937
10297,9,0.3888888888888889,0.2706550708374247
10298,9,0.0,-0.012343947257679927
10299,9,-0.6666666666666666,-0.7292572590826203
10300,8,0.21428571428571427,0.38614604843251366
10301,9,0.5555555555555556,0.7577500350680322
10302,7,0.6190476190476191,0.7471686562595652
10303,8,-0.14285714285714285,-0.20918590826606587
10304,6,-0.2,-0.3755102040816326
10305,8,0.07142857142857142,-0.02828358675927664
10306,3,0.33333333333333337,0.18181818181818177
10307,10,0.3333333333333333,0.580394104984269
10308,9,-0.1111111111111111,-0.2951676251928741
10309,8,0.14285714285714285,0.0807834303235094
10310,10,-0.022222222222222223,0.18424182209577145
10311,10,0.1111111111111111,0.3383913652169986
10312,8,0.21428571428571427,-0.025718040172704876
10313,7,0.14285714285714288,-0.004897459442914157
10314,9,-0.1111111111111111,-0.18543975312105498
10315,8,-0.4999999999999999,-0.5601026218634628
10316,10,0.4222222222222222,0.3902211383582471
10317,8,-0.14285714285714285,-0.20918590826606592
10318,9,0.05555555555555555,0.19357553654088933
10319,9,0.2222222222222222,0.5204095946135503
10320,9,-0.16666666666666666,-0.19811684668256427
10321,9,0.2777777777777778,0.452588020760275
10322,8,0.2857142857142857,0.462298980038796
10323,8,0.0,-0.14392090607596494
10324,7,-0.23809523809523814,-0.41307009488827673
10325,6,0.06666666666666665,0.3510204081632653
10326,9,0.0,-0.10301234394725767
10327,9,0.2222222222222222,0.42369196240706974
10328,8,-0.14285714285714285,-0.32619986233652454
10329,6,0.9999999999999999,1.0
10330,8,0.3571428571428571,0.22733245729303564
10331,9,0.1111111111111111,-0.021847383924814077
10332,10,-0.06666666666666667,7.52683316020096e-05
10333,6,-0.3333333333333333,-0.44489795918367364
10334,6,0.7333333333333333,0.8040816326530612
10335,9,-0.2222222222222222,-0.29457146864917927
10336,8,0.3571428571428571,0.46236155434578546
10337,9,-0.2222222222222222,-0.3243266937859448
10338,7,0.14285714285714288,0.18411386593204776
10339,9,-0.3333333333333333,-0.493284471875438
10340,6,0.9999999999999999,1.0
10341,9,0.2777777777777778,0.17057090756066778
10342,10,0.6,0.4755904800614189
10343,10,-0.15555555555555553,-0.318068915684415
10344,10,0.022222222222222223,0.05800177633262593
10345,9,0.4444444444444444,0.5785523916397812
10346,10,0.1111111111111111,0.38403408150054946
10347,9,0.5555555555555556,0.6892271005751158
10348,9,-0.05555555555555555,0.08910786926637673
10349,8,-0.42857142857142855,-0.2968525123584257
10350,9,0.2222222222222222,0.05789732080235664
10351,10,0.6888888888888888,0.7729003898899578
10352,7,0.23809523809523814,0.38077747168656256
10353,7,0.8095238095238096,0.8650137741046833
10354,8,0.21428571428571427,0.03648082097490783
10355,10,0.19999999999999998,-0.005991359195532037
10356,8,-0.21428571428571427,-0.12846505224954607
10357,9,0.3888888888888889,0.6470051900687334
10358,9,0.7777777777777778,0.8418782437929584
10359,9,0.4444444444444444,0.5940173937438631
10360,9,-0.1111111111111111,-0.16571398513115443
10361,9,0.2222222222222222,0.003436667134240498
10362,9,-0.2777777777777778,-0.31817225417309575
10363,9,-0.05555555555555555,0.19773109833076163
10364,8,0.5714285714285714,0.7346849383643075
10365,10,0.15555555555555553,-0.03292236824278571
10366,7,0.9047619047619049,0.9250076522803795
10367,9,0.0,-0.1025739935474821
10368,8,0.42857142857142855,0.5632313372129403
10369,7,0.4285714285714286,0.5653504744413835
10370,8,0.14285714285714285,0.3840810963018584
10371,10,0.28888888888888886,0.03969651808698005
10372,7,0.7142857142857143,0.8689929599020508
10373,10,0.6,0.4676421442442307
10374,4,0.0,0.30666666666666653
10375,5,0.9999999999999999,1.0
10376,9,-0.1111111111111111,-0.2538925515500071
10377,10,-0.19999999999999998,-0.2637853949329359
10378,8,-0.07142857142857142,0.026906952005506673
10379,8,0.07142857142857142,0.2957887491396033
10380,9,0.2222222222222222,0.027703745265815857
10381,6,-0.3333333333333333,0.0530612244897958
10382,5,0.9999999999999999,1.0
10383,8,-0.21428571428571427,-0.24547900632000494
10384,6,0.4666666666666666,0.31972789115646266
10385,9,0.6666666666666666,0.5752910646654511
10386,9,0.3333333333333333,0.17541029597418986
10387,9,0.5,0.7086547902931688
10388,8,0.0,-0.014892685063512733
10389,8,0.4999999999999999,0.5873850197109066
10390,10,-0.1111111111111111,-0.15311084014511733
10391,9,-0.16666666666666666,0.11921377472296255
10392,7,0.33333333333333337,0.45576981940618305
10393,9,0.2777777777777778,0.1553689156964512
10394,10,0.19999999999999998,0.143973264688615
10395,9,0.3888888888888889,0.5068733342684808
10396,10,-0.24444444444444444,0.04401692032094402
10397,8,-0.07142857142857142,-0.12621237719792247
10398,10,0.3333333333333333,0.3622815336675247
10399,10,0.1111111111111111,0.061795300245374676
10400,8,0.14285714285714285,0.010262186346286173
10401,8,-0.07142857142857142,0.02784556661034999
10402,9,0.16666666666666666,0.16147075326132707
10403,10,0.5111111111111111,0.5988800072257598
10404,10,-0.1111111111111111,-0.11815622694907349
10405,8,0.7142857142857142,0.8687816782429134
10406,9,0.0,-0.16094473278159602
10407,10,0.06666666666666667,0.11168315043128758
10408,9,-0.05555555555555555,-0.11256838266236499
10409,8,0.0,0.08384957136599729
10410,8,0.07142857142857142,0.1576872536136663
10411,9,0.16666666666666666,0.23627086547902937
10412,8,0.07142857142857142,-0.12558663412802673
10413,9,0.2777777777777778,0.17977626595595464
10414,10,-0.1111111111111111,-0.24966505592437027
10415,9,0.16666666666666666,0.11239304250245481
10416,8,-0.07142857142857142,0.13966585320067587
10417,6,-0.06666666666666665,-0.23265306122448975
10418,8,0.2857142857142857,0.24278831111945443
10419,9,0.2777777777777778,0.4987375508486464
10420,8,-0.07142857142857142,-0.07089668981916032
10421,8,0.21428571428571427,0.5207433827670358
10422,9,0.3333333333333333,0.2951500911768832
10423,5,0.19999999999999998,0.11496350364963506
10424,10,-0.022222222222222223,-0.20152343103162756
10425,8,-0.14285714285714285,-0.11982979788498835
10426,9,0.3888888888888889,0.19645111516341704
10427,10,0.24444444444444444,0.2356350389137276
10428,10,0.4666666666666666,0.451670204278252
10429,9,-0.05555555555555555,-0.03415626315051211
10430,9,0.611111111111111,0.49628278860990316
10431,6,0.7333333333333333,0.6598639455782312
10432,9,0.6666666666666666,0.7159489409454342
10433,9,-0.2222222222222222,-0.35778159629681583
10434,6,0.06666666666666665,0.02857142857142854
10435,8,0.21428571428571427,0.1368500093861462
10436,9,0.6666666666666666,0.4476784962827887
10437,9,0.3888888888888889,0.3730887922569785
10438,5,0.19999999999999998,0.09854014598540149
10439,5,-0.19999999999999998,-0.11313868613138695
10440,10,-0.15555555555555553,-0.3077421005885983
10441,7,-0.04761904761904762,-0.20630547903275182
10442,9,0.6666666666666666,0.8107728994248844
10443,8,0.07142857142857142,-0.027219823540454165
10444,9,0.611111111111111,0.6611376069574976
10445,9,-0.611111111111111,-0.5945083461916116
10446,9,0.8333333333333334,0.8750701360639641
10447,7,0.33333333333333337,0.16008570554025098
10448,9,-0.1111111111111111,0.05032262589423491
10449,10,0.4222222222222222,0.6297099158500052
10450,9,0.5,0.25767989900406774
10451,9,-0.16666666666666666,-0.15375578622527697
10452,7,0.9047619047619049,0.9421487603305785
10453,9,-0.16666666666666666,-0.19276897180530228
10454,9,0.1111111111111111,0.3791906298218544
10455,8,-0.21428571428571427,-0.20036293098053937
10456,6,-0.3333333333333333,-0.35238095238095246
10457,10,0.022222222222222223,-0.13143356064369482
10458,10,-0.06666666666666667,-0.04070511373044926
10459,9,0.05555555555555555,0.34943540468508916
10460,7,0.23809523809523814,0.44123048668503206
10461,7,0.33333333333333337,0.5965717783899601
10462,9,0.4444444444444444,0.315173937438631
10463,10,0.022222222222222223,0.0488340935434826
10464,3,1.0,1.0
10465,10,0.8666666666666666,0.9024221349109576
10466,6,0.3333333333333333,0.4993197278911565
10467,8,-0.07142857142857142,-0.025217445716788564
10468,9,0.5555555555555556,0.4048604292327114
10469,9,0.2222222222222222,0.13571328377051503
10470,8,0.14285714285714285,0.14185595394531017
10471,8,-0.2857142857142857,-0.33715036605969584
10472,9,0.2777777777777778,0.3171202132136345
10473,8,0.2857142857142857,0.195294412114386
10474,7,0.7142857142857143,0.8689929599020508
10475,9,0.05555555555555555,0.02647636414644397
10476,7,0.04761904761904762,-0.08096112641567198
10477,10,0.28888888888888886,0.15869575034999772
10478,9,0.2777777777777778,0.3054776265955955
10479,5,0.9999999999999999,1.0
10480,10,0.06666666666666667,0.09366391184573
10481,9,-0.3888888888888889,-0.4703324449431898
10482,9,0.2222222222222222,0.06494599523074758
10483,10,0.19999999999999998,0.4566228604976742
10484,6,0.9999999999999999,1.0
10485,6,0.4666666666666666,0.6625850340136055
10486,8,-0.14285714285714285,-0.24547900632000505
10487,9,0.611111111111111,0.7794922148969
10488,10,0.15555555555555553,-0.030754640292643173
10489,7,0.9047619047619049,0.952861952861953
10490,7,0.04761904761904762,0.28466483011937554
10491,7,-0.04761904761904762,0.2258953168044076
10492,9,0.0,0.08155070837424609
10493,10,-0.5111111111111111,-0.5977208749190861
10494,8,0.21428571428571427,-0.025718040172704876
10495,7,-0.23809523809523814,-0.2828282828282827
10496,10,-0.1111111111111111,-0.12791100272471367
10497,9,0.0,-0.1643989339318277
10498,10,0.28888888888888886,0.24968010959069084
10499,9,0.3333333333333333,0.20925094683686352
10500,10,-0.15555555555555553,-0.2808261452076649
10501,9,0.16666666666666666,0.4065086267358676
10502,9,0.0,0.2859798008135785
10503,7,0.23809523809523814,0.11692684419957142
10504,8,0.14285714285714285,0.35154245666729234
10505,10,-0.022222222222222223,0.025500910746812475
10506,9,0.1111111111111111,0.14726820030859872
10507,6,0.4666666666666666,0.5863945578231293
10508,8,0.9285714285714285,0.9526938239159001
10509,6,0.6,0.4013605442176872
10510,5,0.19999999999999998,0.437956204379562
10511,6,0.7333333333333333,0.7904761904761904
10512,8,-0.07142857142857142,-0.2174457167886865
10513,10,-0.24444444444444444,-0.1808095861747127
10514,10,0.5111111111111111,0.39875656716193225
10515,10,-0.24444444444444444,-0.4530852489123727
10516,8,0.2857142857142857,0.5489643952193228
10517,7,0.04761904761904762,0.29017447199265367
10518,8,-0.3571428571428571,-0.518052687566485
10519,9,-0.2777777777777778,-0.3255014728573433
10520,7,0.4285714285714286,0.6112641567187023
10521,9,0.4444444444444444,0.6069048954972647
10522,10,0.1111111111111111,0.24683496665612908
10523,8,0.14285714285714285,0.409861710781553
10524,6,0.8666666666666666,0.926530612244898
10525,9,0.16666666666666666,-0.0642446345911066
10526,5,0.19999999999999998,0.45255474452554734
10527,9,-0.16666666666666666,-0.23607799130312823
10528,3,1.0,1.0
10529,8,-0.07142857142857142,-0.018584569175896418
10530,10,0.4222222222222222,0.6350840747263995
10531,8,0.2857142857142857,0.43213816406983274
10532,8,-0.21428571428571427,-0.32532382203867083
10533,7,0.33333333333333337,0.4675543311906948
10534,8,0.07142857142857142,0.047806770540016336
10535,9,0.3888888888888889,0.5424673867302567
10536,9,0.5555555555555556,0.35709776967316587
10537,7,-0.6190476190476191,-0.5445362718089992
10538,9,0.16666666666666666,0.25897741618740355
10539,9,0.0,-0.08521531771636968
10540,8,-0.07142857142857142,-0.15036605969588876
10541,9,0.611111111111111,0.7773881329779774
10542,9,0.9444444444444445,0.9791345209706833
10543,10,0.06666666666666667,0.09879721206099745
10544,9,0.0,0.07855239163978121
10545,8,0.07142857142857142,0.0693949064514111
10546,9,0.7777777777777778,0.9017218403703184
10547,9,-0.5,-0.5200063122457568
10548,5,0.6,0.5729927007299269
10549,9,0.5555555555555556,0.6176357132837706
10550,8,0.42857142857142855,0.6654151805268755
10551,6,0.06666666666666665,0.047619047619047596
10552,8,0.2857142857142857,0.39027595269382376
10553,8,-0.07142857142857142,0.35986483949690257
10554,9,-0.4444444444444444,-0.5526546500210405
10555,9,0.5555555555555556,0.6304706129891992
10556,8,-0.07142857142857142,0.22758275452099364
10557,4,0.6666666666666669,0.7333333333333332
10558,8,0.3571428571428571,0.5189287278643389
10559,8,-0.6428571428571428,-0.723922157562105
10560,9,0.1111111111111111,0.004997194557441555
10561,10,0.1111111111111111,0.021767601499345257
10562,9,-0.4444444444444444,-0.5336302426707813
10563,6,0.6,0.6462585034013605
10564,10,-0.022222222222222223,0.10531544957774473
10565,9,-0.2222222222222222,-0.37459671763220637
10566,4,-0.3333333333333334,-0.29333333333333333
10567,7,-0.04761904761904762,0.003060912151821118
10568,8,0.3571428571428571,0.28152180714598585
10569,8,0.9285714285714285,0.9386771791502406
10570,9,-0.05555555555555555,-0.16727451255435555
10571,8,0.3571428571428571,0.37200425505287543
10572,9,0.6666666666666666,0.7731799691401319
10573,10,0.022222222222222223,-0.09891764139156092
10574,9,0.05555555555555555,-0.0772373404404545
10575,4,1.0,0.9999999999999998
10576,10,0.15555555555555553,0.3732406027487996
10577,10,-0.19999999999999998,-0.31111412184437515
10578,4,-0.3333333333333334,-0.43999999999999995
10579,7,0.23809523809523814,0.22084481175390272
10580,5,0.0,-0.1861313868613138
10581,9,-0.1111111111111111,-0.29071398513115465
10582,7,0.5238095238095238,0.5800428527701255
10583,6,0.6,0.6462585034013605
10584,7,0.4285714285714286,0.258647076828895
10585,10,-0.5555555555555555,-0.6075208116936879
10586,9,-0.2222222222222222,0.08481203534857638
10587,8,0.07142857142857142,0.18521994868906827
10588,9,0.2222222222222222,0.3868705288259224
10589,9,0.7222222222222222,0.7483518024968439
10590,6,0.8666666666666666,0.9047619047619049
10591,9,-0.05555555555555555,0.0034015991022584013
10592,8,0.0,-0.1503660596958888
10593,7,0.6190476190476191,0.7588001224364862
10594,5,0.9999999999999999,1.0
10595,5,-0.6,-0.5729927007299271
10596,6,-0.06666666666666665,-0.08571428571428577
10597,8,-0.07142857142857142,-0.048682810837869836
10598,8,0.5714285714285714,0.3517301795882611
10599,8,-0.3571428571428571,-0.2919091421062511
10600,9,0.2777777777777778,0.04595665591247017
10601,8,0.07142857142857142,-0.027219823540454165
10602,9,0.0,-0.10678215738532758
10603,9,-0.05555555555555555,-0.25056108851171266
10604,4,-0.6666666666666669,-0.6666666666666666
10605,10,0.28888888888888886,0.10680576254346746
10606,8,-0.07142857142857142,-0.2265815656091607
10607,8,-0.21428571428571427,-0.15612289593892745
10608,10,0.5111111111111111,0.6136928148850652
10609,9,0.1111111111111111,-0.0019638097909944405
10610,10,0.24444444444444444,0.2623703502988153
10611,10,0.1111111111111111,0.10963585181170876
10612,8,0.21428571428571427,0.157874976534635
10613,7,0.14285714285714288,-0.003826140189776603
10614,8,0.3571428571428571,0.6657906263688129
10615,8,0.5714285714285714,0.7301795882610599
10616,10,0.6888888888888888,0.6358518117087417
10617,7,0.14285714285714288,0.038567493112947694
10618,9,-0.1111111111111111,0.06138658998456999
10619,9,0.5555555555555556,0.6185650161312948
10620,10,0.5555555555555555,0.7246834966656129
10621,8,-0.07142857142857142,0.0016895062887178208
10622,10,-0.022222222222222223,-0.0934079995182825
10623,10,0.1111111111111111,-0.117162684971925
10624,10,0.28888888888888886,0.553794276596065
10625,9,0.16666666666666666,0.008205919483798535
10626,8,0.7142857142857142,0.8635880107627807
10627,9,-0.1111111111111111,-0.18638658998456992
10628,10,0.28888888888888886,0.4822442005750501
10629,9,0.8333333333333334,0.7238392481413944
10630,5,0.19999999999999998,0.11496350364963506
10631,6,-0.06666666666666665,0.24897959183673476
10632,6,0.3333333333333333,0.11564625850340146
10633,8,-0.7857142857142856,-0.850197109067017
10634,6,0.9999999999999999,1.0
10635,6,-0.06666666666666665,-0.19183673469387755
10636,8,0.9999999999999998,0.9999999999999998
10637,9,-0.2222222222222222,-0.2653422639921447
10638,6,0.7333333333333333,0.7619047619047619
10639,10,0.4222222222222222,0.49169790302428157
10640,8,0.42857142857142855,0.5954571053125586
10641,8,0.4999999999999999,0.6134159314185594
10642,4,1.0,0.9999999999999998
10643,9,0.7777777777777778,0.6523004628980222
10644,10,0.4222222222222222,0.5147751734935042
10645,6,-0.2,-0.1673469387755102
10646,8,0.07142857142857142,-0.03253863963456574
10647,8,0.2857142857142857,0.16125398911207067
10648,10,0.4222222222222222,0.5743425311234551
10649,8,-0.4999999999999999,-0.6550904198735997
10650,5,0.0,0.2846715328467153
10651,9,-0.3333333333333333,-0.3124035629120495
